,https://,,,,,21.0,2018-11-14T16:51:34Z,2018-11-14T16:51:34Z,,,0.0,,,,,,,34a9c0c8-eeda-411f-949f-4269d5b10162,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>nil}",
3f84e0fcbfb01a1581c890af25bded6f,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-05-07T17:20:31Z,2016-05-07T17:20:31Z,,,0.198281,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",,false,,get,216.51.95.36,c4d10ca7-88ff-4b04-a639-7b4e9b4dfe35,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
3f84e0fcbfb01a1581c890af25bded6f,https://njenson.instructure.com/courses,,,courses,index,,2016-05-07T17:20:28Z,2016-05-07T17:20:28Z,,,0.144105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",,false,,get,216.51.95.36,c10dbf4b-68ae-4cbe-bf3c-303809fae0b7,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
3f84e0fcbfb01a1581c890af25bded6f,https://njenson.instructure.com/users/53,User,,users,show,,2016-05-07T17:19:58Z,2016-05-07T17:19:58Z,,,0.210482,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",,false,,get,216.51.95.36,92d744ef-1ce5-4a98-809e-2cc18a73182a,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
3f84e0fcbfb01a1581c890af25bded6f,https://njenson.instructure.com/accounts/1/settings,Account,,accounts,settings,,2016-05-07T17:19:46Z,2016-05-07T17:19:46Z,,,0.365127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",,false,,get,216.51.95.36,5ba4da97-0264-46de-95a6-89ce03b8cb64,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
3f84e0fcbfb01a1581c890af25bded6f,https://njenson.instructure.com/courses,,,courses,index,,2016-05-07T17:19:37Z,2016-05-07T17:19:37Z,,,0.192698,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",,false,,get,216.51.95.36,8f6f1d11-2e10-411d-b835-06183055d008,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
3f84e0fcbfb01a1581c890af25bded6f,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-05-07T17:19:28Z,2016-05-07T17:19:28Z,,,0.283442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",,false,,get,216.51.95.36,e46030c5-b3d3-49b9-a7ec-65f2ebc60ecf,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/accounts/1,Account,,accounts,show,,2016-04-29T16:04:45Z,2016-04-29T16:04:45Z,,,0.063452,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,fac1b7c3-379a-4abe-a7aa-9ebc58618741,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/accounts/self/,Account,,accounts,show,,2016-04-29T16:03:08Z,2016-04-29T16:03:08Z,,,0.071205,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,85202d7a-291a-4c27-85af-39752144e8d8,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/courses/32/gradebook,Course,,gradebooks,show,,2016-04-29T16:02:59Z,2016-04-29T16:02:59Z,,,0.353092,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,0d52e28e-4929-43c2-987b-ba069adbeb18,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/courses/32/gradebook,Course,,gradebooks,show,,2016-04-29T16:02:50Z,2016-04-29T16:02:50Z,,,0.366227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,f9fd93d2-ab96-41de-a2f8-f2eaa9986d9c,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/courses/32/gradebook,Course,,gradebooks,show,,2016-04-29T16:02:41Z,2016-04-29T16:02:41Z,,,0.418559,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,955c6e4b-4c72-43e4-b115-cc59e0b57035,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/accounts/1/settings,Account,,accounts,settings,,2016-04-29T15:59:19Z,2016-04-29T15:59:19Z,,,0.211659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,305d8c97-6fa6-4486-8f1c-f35b15d3db02,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/accounts/self/,Account,,accounts,show,,2016-04-29T15:59:19Z,2016-04-29T15:59:19Z,,,0.054713,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,dc6d45ee-fad7-4f6d-b9c8-ef426aaf886f,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/accounts/1,Account,,accounts,show,,2016-04-29T15:59:00Z,2016-04-29T15:59:00Z,,,0.077251,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,30dbad79-056b-4167-91bb-560887c33988,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/courses/32/grades,Course,,gradebooks,grade_summary,,2016-04-29T15:58:33Z,2016-04-29T15:58:33Z,,,1.040931,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",1111,false,,get,216.51.95.36,55469de4-ba04-4df3-a04f-e12855b2eaf2,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecadf7e2c1d7ee9b42e1510aedb40e67,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-04-29T15:58:26Z,2016-04-29T15:58:26Z,,,0.90691,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",,false,,get,216.51.95.36,29a52303-b1c8-4fb0-908f-fe49ecb4387e,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/courses/44/assignments/731/submissions/53?preview=1&rand=220299,Course,,submissions/previews,show,,2016-04-20T15:31:00Z,2016-04-20T15:31:00Z,,,0.186801,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,false,,get,216.51.95.36,6f571958-aad7-460f-9a29-e3f65624cd22,false,"{""user""=>53, ""context""=>44, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/courses/44/assignments/731,Course,,assignments,show,,2016-04-20T15:30:55Z,2016-04-20T15:30:55Z,,,1.043672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1066,false,,get,216.51.95.36,c96c1282-040f-4d7e-ade2-9a47c0283dc7,false,"{""user""=>53, ""context""=>44, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/courses/44/assignments/731/submissions,Course,,submissions,create,,2016-04-20T15:30:55Z,2016-04-20T15:30:55Z,,,0.349,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1066,true,,post,216.51.95.36,ed9ba53f-16db-43b1-9031-70a158781c0a,false,"{""user""=>53, ""context""=>44, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/files/s3_success/1675?duplicate_handling=rename&uuid=sNna0UzLhIXlif0eov0eiJuViPuC4Z5t1O3W952L&bucket=instructure-uploads&key=account_66180000000000001%2Fattachments%2F1675%2FNewsletter.pdf&etag=%22a89bee02c07f89994a92f96d71770cec%22,,,files,s3_success,,2016-04-20T15:30:54Z,2016-04-20T15:30:54Z,,,0.195592,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,false,,get,216.51.95.36,3978044b-e484-48be-b05c-104999088d11,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/courses/44,Course,,courses,show,,2016-04-20T15:30:34Z,2016-04-20T15:30:34Z,,,0.624065,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1041,false,,get,216.51.95.36,49314b87-a32d-45a8-b86a-987941d24f56,false,"{""user""=>53, ""context""=>44, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/courses,,,courses,index,,2016-04-20T15:30:32Z,2016-04-20T15:30:32Z,,,0.170819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,false,,get,216.51.95.36,be1316a7-204c-4eb2-be52-7cf77091adc6,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
e1c70c5affbad037a065fa87dea2b983,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-04-20T15:30:27Z,2016-04-20T15:30:27Z,,,0.752812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,false,,get,216.51.95.36,762be2fe-d4aa-4886-9d95-8cc35daaa508,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7fe80c023744932660dedcb3fbfa243b,https://njenson.instructure.com/courses/44,Course,,courses,show,,2016-04-18T19:34:26Z,2016-04-18T19:34:26Z,,,0.804129,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1041,false,,get,216.51.95.36,d2857ca0-a2ba-4c90-83ef-758380211841,false,"{""user""=>53, ""context""=>44, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7fe80c023744932660dedcb3fbfa243b,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-04-18T19:34:22Z,2016-04-18T19:34:22Z,,,0.857648,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,false,,get,216.51.95.36,5217bace-760f-438f-bc6f-9a6d34a8f349,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f91f71e2edb37da91e7d8393914cfe62,https://njenson.instructure.com/courses/32/assignments/657/submissions,Course,,submissions,create,,2016-04-01T17:34:50Z,2016-04-01T17:34:50Z,,,0.29084,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",940,true,,post,216.51.95.36,3c54a12b-d350-4e0d-a398-770551e4d4a2,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004596731, ""account""=>1}",
f91f71e2edb37da91e7d8393914cfe62,https://njenson.instructure.com/courses/32/assignments/657,Course,,assignments,show,,2016-04-01T17:34:33Z,2016-04-01T17:34:33Z,,,0.340558,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",940,false,,get,216.51.95.36,a9ebca04-fa65-4759-bbea-39d534cc30cb,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004596731, ""account""=>1}",
f91f71e2edb37da91e7d8393914cfe62,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-04-01T17:33:52Z,2016-04-01T17:33:52Z,,,0.864777,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",,false,,get,216.51.95.36,382f6fa0-8a14-4826-8bdd-18264944c6a3,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004596731, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/courses/32/assignments,Course,,assignments,index,,2016-03-31T23:13:16Z,2016-03-31T23:13:16Z,,,0.29957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",887,false,,get,24.11.85.174,3114c89b-9403-4217-a268-b2a50950db7b,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/courses/32,Course,,courses,show,,2016-03-31T23:13:12Z,2016-03-31T23:13:12Z,,,0.394818,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",886,false,,get,24.11.85.174,0e68178f-927e-4f71-bd31-c29150c01335,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-03-31T23:13:09Z,2016-03-31T23:13:09Z,,,0.757981,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",,false,,get,24.11.85.174,d997a3e7-c3f9-44d8-bbf2-b5e3dc1f5727,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/courses/32/assignments/632/submissions/53?preview=1&rand=969946,Course,,submissions,show,,2016-03-31T20:12:31Z,2016-03-31T20:12:31Z,,,0.176113,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",,false,,get,24.11.85.174,20886e53-650d-49ef-baa4-570ddc091164,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/courses/32/assignments/632/submissions/53,Course,,submissions,show,,2016-03-31T20:12:31Z,2016-03-31T20:12:31Z,,,0.559853,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",,false,,get,24.11.85.174,65b83a88-b86c-49a8-921f-c4a73b541201,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/courses/32/assignments,Course,,assignments,index,,2016-03-31T20:12:14Z,2016-03-31T20:12:14Z,,,0.415782,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",887,false,,get,24.11.85.174,6c0b8ee4-e46d-4dd6-ba43-0c7583bb0bbb,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/courses/32,Course,,courses,show,,2016-03-31T20:12:11Z,2016-03-31T20:12:11Z,,,0.557219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",886,false,,get,24.11.85.174,1e7f5eb5-144f-4173-8b8f-e41b88bbeca0,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
f14be49ae66f0b98fd73855fd92e93f6,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-03-31T20:12:05Z,2016-03-31T20:12:05Z,,,0.831093,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",,false,,get,24.11.85.174,ab624a37-55b2-4d79-8ea1-8a52e3bafebd,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
059e1b80662e6ac8136c4149c16551a8,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-03-08T23:56:05Z,2016-03-08T23:56:05Z,,,1.026356,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",,false,,get,24.11.85.174,91bf3477-081d-4eac-861b-32d0e1b38024,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
5142fb4e55518ff8fdff5cf29df7b6d1,https://njenson.instructure.com/api/v1/courses/32/assignments/645/submissions?as_user_id=53&mobileAuthCacheKey=c71f144,Course,,submissions,create,,2016-03-08T16:48:05Z,2016-03-08T16:48:05Z,,,0.30447,CanvasKit/1.0,791,true,,post,216.51.95.36,797d6153-3f20-4a6f-8312-1f90ae1ad927,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
5142fb4e55518ff8fdff5cf29df7b6d1,https://njenson.instructure.com/api/v1/courses/32/front_page?as_user_id=53&per_page=50,Course,,wiki_pages_api,show_front_page,,2016-03-08T16:42:43Z,2016-03-08T16:42:43Z,,,0.164832,iCanvas/3.12.2 (1025)   Unknown iPhone/iOS 9.3,781,false,,get,216.51.95.36,65ab650c-1bbd-42d1-b917-3d27e1994507,false,"{""user""=>53, ""context""=>32, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ebd4f9e14f0bedc1d3eade9bcf55b7f5,https://njenson.instructure.com/accounts/self/,Account,,accounts,show,,2016-03-01T15:26:44Z,2016-03-01T15:26:44Z,,,0.214949,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",,false,,get,216.51.95.36,b0fc40b3-93fb-452f-884f-3b6782a7bfe6,false,"{""user""=>53, ""context""=>1, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ebd4f9e14f0bedc1d3eade9bcf55b7f5,https://njenson.instructure.com/conversations,,,conversations,index,,2016-03-01T15:26:22Z,2016-03-01T15:26:22Z,,,0.376447,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",,false,,get,216.51.95.36,05c16daf-1f10-490c-a5c6-8b1429203b38,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ebd4f9e14f0bedc1d3eade9bcf55b7f5,https://njenson.instructure.com/courses/31,Course,,courses,show,,2016-03-01T15:26:20Z,2016-03-01T15:26:20Z,,,0.469892,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",596,false,,get,216.51.95.36,9d3873ba-2de3-4fa0-91c4-048695119067,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ebd4f9e14f0bedc1d3eade9bcf55b7f5,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-03-01T15:26:14Z,2016-03-01T15:26:14Z,,,0.568799,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",,false,,get,216.51.95.36,6259baeb-1227-4de1-967b-016eb1cee481,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7931a46c17820bb08425fdc98725828e,https://njenson.instructure.com/users/53/masquerade,,,users,masquerade,,2016-02-19T21:11:05Z,2016-02-19T21:11:05Z,,,0.280852,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",,false,,get,216.51.95.36,f5553dde-a1fc-4d7f-a187-6d128503f28d,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7931a46c17820bb08425fdc98725828e,https://njenson.instructure.com/users/53/masquerade,,,users,masquerade,,2016-02-19T21:11:03Z,2016-02-19T21:11:03Z,,,0.369502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",,false,,get,216.51.95.36,91486626-5f57-413b-acdc-86c42dba6990,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7931a46c17820bb08425fdc98725828e,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-02-19T21:10:58Z,2016-02-19T21:10:58Z,,,0.311292,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",,false,,get,216.51.95.36,bfb1a894-afb2-4803-8b90-9a7ae8eb246f,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7931a46c17820bb08425fdc98725828e,https://njenson.instructure.com/courses,,,courses,index,,2016-02-19T21:10:55Z,2016-02-19T21:10:55Z,,,0.305738,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",,false,,get,216.51.95.36,1c11d760-b948-4a97-adbd-aceca3f73451,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
7931a46c17820bb08425fdc98725828e,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-02-19T21:10:48Z,2016-02-19T21:10:48Z,,,0.615486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",,false,,get,216.51.95.36,58958184-4374-4212-ae3c-4f17774d0b21,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecf6398cd9e67960eb024595ec4b143c,https://njenson.instructure.com/courses/31/assignments/591,Course,,assignments,show,,2016-02-08T21:00:01Z,2016-02-08T21:00:01Z,,,1.38539,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36",602,false,,get,216.51.95.36,605b3f23-8921-4c40-8e30-6925b46eee09,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecf6398cd9e67960eb024595ec4b143c,https://njenson.instructure.com/courses/31/assignments,Course,,assignments,index,,2016-02-08T20:59:57Z,2016-02-08T20:59:57Z,,,0.574575,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36",601,false,,get,216.51.95.36,3ee52f26-859a-4d16-b888-d26db6acdf8c,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecf6398cd9e67960eb024595ec4b143c,https://njenson.instructure.com/courses/31/users,Course,,context,roster,,2016-02-08T20:59:53Z,2016-02-08T20:59:53Z,,,0.375873,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36",723,false,,get,216.51.95.36,6a8366e6-0a42-49e8-8afc-19bbbe89e8e7,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
